id,open time,open,high,low,close,volume,close time,quote asset volume,number of trades,taker buy base asset volume,taker buy quote asset volume,ignore
960,1636012800000,61853.78000000,61993.60000000,61800.00000000,61818.11000000,414.02090000,1636013099999,25620468.72532630,11950,182.67580000,11305061.31700880,0
961,1636013100000,61818.11000000,61849.66000000,61693.29000000,61826.92000000,386.54339000,1636013399999,23879728.22711070,10175,198.22921000,12244748.59562840,0
962,1636013400000,61826.93000000,62000.00000000,61826.92000000,61996.83000000,133.97034000,1636013699999,8298849.88861050,5978,71.87912000,4452242.02157860,0
963,1636013700000,61996.47000000,62040.00000000,61895.53000000,62031.45000000,176.97197000,1636013999999,10966557.87398760,5917,96.45812000,5978086.91808530,0
964,1636014000000,62031.45000000,62161.34000000,62010.59000000,62153.52000000,159.71191000,1636014299999,9915476.07224550,5079,97.80888000,6072413.59895030,0
965,1636014300000,62153.52000000,62325.75000000,62068.25000000,62072.43000000,207.24463000,1636014599999,12891650.09021910,6640,119.42285000,7428459.87202640,0
966,1636014600000,62072.43000000,62072.43000000,61825.00000000,61871.54000000,218.46724000,1636014899999,13526492.92933200,6691,113.94333000,7054881.87157510,0
967,1636014900000,61871.54000000,61882.35000000,61694.75000000,61729.99000000,221.26846000,1636015199999,13669686.52706730,6652,107.98171000,6671174.27900030,0
968,1636015200000,61732.97000000,61794.64000000,61644.27000000,61772.69000000,144.56069000,1636015499999,8923005.90559320,5741,73.51710000,4538147.23965960,0
969,1636015500000,61772.69000000,61785.02000000,61664.20000000,61704.59000000,103.74995000,1636015799999,6404061.40203370,3709,55.53232000,3427899.34116810,0
970,1636015800000,61704.59000000,61714.02000000,61590.33000000,61630.92000000,162.58873000,1636016099999,10021090.99716580,5641,63.85236000,3935616.02464870,0
971,1636016100000,61630.92000000,61670.75000000,61565.00000000,61610.77000000,91.43521000,1636016399999,5633820.82610900,4303,47.55823000,2930194.15662970,0
972,1636016400000,61610.76000000,61610.76000000,61245.57000000,61499.08000000,590.41354000,1636016699999,36252139.44622350,17307,303.88132000,18647857.78343210,0
973,1636016700000,61499.09000000,61499.98000000,61338.43000000,61497.00000000,101.06024000,1636016999999,6207320.70318980,3978,51.90488000,3187875.49039480,0
974,1636017000000,61496.99000000,61626.88000000,61475.00000000,61620.11000000,103.11802000,1636017299999,6346996.01246490,4441,62.16771000,3826496.69121800,0
975,1636017300000,61620.11000000,61708.86000000,61575.68000000,61694.66000000,117.32439000,1636017599999,7234002.82243150,3867,68.63175000,4231551.89244740,0
976,1636017600000,61694.66000000,61703.18000000,61508.45000000,61508.47000000,119.58859000,1636017899999,7366432.17262620,3574,41.43692000,2552296.55536510,0
977,1636017900000,61508.46000000,61672.22000000,61479.50000000,61641.85000000,80.77480000,1636018199999,4975153.46253860,3084,36.87922000,2271877.50913950,0
978,1636018200000,61641.86000000,61641.88000000,61484.56000000,61530.07000000,96.28293000,1636018499999,5925782.46344750,3492,57.84146000,3559500.33108800,0
979,1636018500000,61530.08000000,61589.92000000,61437.69000000,61550.98000000,87.80064000,1636018799999,5401640.19150350,3273,45.32417000,2788709.20355660,0
980,1636018800000,61550.98000000,61599.00000000,61465.53000000,61598.99000000,76.61376000,1636019099999,4713718.93071300,3208,41.16829000,2533072.09418680,0
981,1636019100000,61598.99000000,61714.54000000,61571.18000000,61695.08000000,111.07267000,1636019399999,6850482.32911910,3571,69.59606000,4292299.81807720,0
982,1636019400000,61695.07000000,61835.70000000,61667.00000000,61763.87000000,116.70047000,1636019699999,7207028.61812400,3886,59.73475000,3689002.42234550,0
983,1636019700000,61763.87000000,61806.44000000,61726.00000000,61789.80000000,70.86967000,1636019999999,4377699.61121970,2628,33.41412000,2064078.16414120,0
984,1636020000000,61789.81000000,61838.08000000,61712.74000000,61836.19000000,77.45109000,1636020299999,4783847.53041740,3117,35.84395000,2214088.75691530,0
985,1636020300000,61836.18000000,61839.01000000,61725.01000000,61745.60000000,63.27301000,1636020599999,3908003.69872120,2947,40.57817000,2506129.24589580,0
986,1636020600000,61745.59000000,61764.83000000,61700.00000000,61733.75000000,54.21614000,1636020899999,3346611.29926860,2445,25.33960000,1564168.66186360,0
987,1636020900000,61733.74000000,61847.23000000,61673.36000000,61673.37000000,95.90508000,1636021199999,5922358.58773650,3262,42.29601000,2611733.57843540,0
988,1636021200000,61673.36000000,61771.89000000,61671.00000000,61727.97000000,53.73104000,1636021499999,3315779.11626830,2593,22.73023000,1402746.22855250,0
989,1636021500000,61727.96000000,61768.87000000,61707.54000000,61716.35000000,56.86264000,1636021799999,3510455.63998600,2406,21.41399000,1322023.82278390,0
990,1636021800000,61717.18000000,61782.50000000,61610.12000000,61692.00000000,140.23137000,1636022099999,8651795.53970030,4209,59.37106000,3662459.15699570,0
991,1636022100000,61692.00000000,61750.00000000,61649.71000000,61700.02000000,82.44709000,1636022399999,5087840.60861030,3326,28.93327000,1785372.36965210,0
992,1636022400000,61700.01000000,61800.00000000,61677.87000000,61791.27000000,92.65283000,1636022699999,5721260.91737360,3642,59.69095000,3685535.61302820,0
993,1636022700000,61791.27000000,61934.14000000,61757.83000000,61778.38000000,203.87561000,1636022999999,12606268.34746380,5403,113.32211000,7007536.77814290,0
994,1636023000000,61778.39000000,61954.49000000,61743.83000000,61928.39000000,174.15405000,1636023299999,10776567.53154340,4891,99.37476000,6149136.37788370,0
995,1636023300000,61928.38000000,61962.02000000,61878.41000000,61894.81000000,91.08737000,1636023599999,5639718.74406320,3506,47.68825000,2952880.42043570,0
996,1636023600000,61894.81000000,61913.63000000,61845.94000000,61857.94000000,104.65705000,1636023899999,6475903.74585310,4783,57.72775000,3572344.19555150,0
997,1636023900000,61857.94000000,61899.39000000,61827.18000000,61887.92000000,72.18274000,1636024199999,4465453.58791470,3642,35.61276000,2203189.42270690,0
998,1636024200000,61887.92000000,61966.29000000,61882.28000000,61964.75000000,87.66563000,1636024499999,5428027.14729940,3532,52.22322000,3233662.34535430,0
999,1636024500000,61964.76000000,61964.76000000,61823.00000000,61827.78000000,76.77403000,1636024799999,4750456.14473170,3323,28.67871000,1774423.49374270,0
1000,1636024800000,61827.78000000,61883.21000000,61800.39000000,61825.99000000,84.74491000,1636025099999,5240001.58408440,3533,43.03611000,2661273.91165250,0
1001,1636025100000,61825.99000000,61875.09000000,61690.46000000,61743.40000000,135.05672000,1636025399999,8344597.94055360,5536,63.79927000,3942286.51774200,0
1002,1636025400000,61743.39000000,61788.98000000,61460.00000000,61526.63000000,222.31471000,1636025699999,13690419.34119030,7273,85.66059000,5275103.27257430,0
1003,1636025700000,61526.63000000,61528.58000000,61339.16000000,61396.89000000,262.94227000,1636025999999,16153297.42176770,7624,112.34164000,6901903.92613410,0
1004,1636026000000,61396.88000000,61454.00000000,61230.66000000,61310.43000000,268.97138000,1636026299999,16500631.16847910,8252,120.80625000,7411921.29085530,0
1005,1636026300000,61310.42000000,61473.68000000,61248.06000000,61442.27000000,225.52639000,1636026599999,13842960.42765050,6434,109.16372000,6701995.22935050,0
1006,1636026600000,61436.02000000,61470.00000000,61350.01000000,61431.56000000,100.63642000,1636026899999,6180686.98787180,4624,55.20885000,3390888.22514180,0
1007,1636026900000,61431.75000000,61457.07000000,61406.22000000,61447.22000000,88.08086000,1636027199999,5411181.42142380,3769,51.12235000,3140700.39755890,0
1008,1636027200000,61447.23000000,61592.55000000,61313.39000000,61577.32000000,299.98758000,1636027499999,18434216.02037630,6705,120.92705000,7432484.34258070,0
1009,1636027500000,61576.92000000,61624.60000000,61554.27000000,61619.23000000,132.33895000,1636027799999,8150473.39232560,5097,78.87608000,4857704.70672220,0
1010,1636027800000,61619.22000000,61619.23000000,61527.44000000,61576.83000000,101.57195000,1636028099999,6254056.53258610,4125,40.20301000,2475525.61408560,0
1011,1636028100000,61576.83000000,61666.32000000,61539.46000000,61615.01000000,93.25712000,1636028399999,5744490.79143510,4271,53.56828000,3299693.30141110,0
1012,1636028400000,61615.01000000,61658.66000000,61527.66000000,61560.00000000,103.13802000,1636028699999,6351385.82124020,4334,59.59467000,3670142.00658630,0
1013,1636028700000,61560.00000000,61638.71000000,61549.90000000,61638.16000000,94.66756000,1636028999999,5829903.02645830,4087,46.75532000,2879312.48411930,0
1014,1636029000000,61638.17000000,61642.34000000,61500.01000000,61562.51000000,95.23172000,1636029299999,5861969.63148360,4393,44.06937000,2712648.60059650,0
1015,1636029300000,61562.52000000,61660.28000000,61500.85000000,61660.28000000,108.07488000,1636029599999,6654686.13318220,4624,61.21471000,3769333.14244300,0
1016,1636029600000,61660.28000000,61686.11000000,61625.57000000,61666.27000000,77.52178000,1636029899999,4779901.43366930,3669,42.72322000,2634292.66005410,0
1017,1636029900000,61666.27000000,61680.66000000,61610.21000000,61655.98000000,76.13933000,1636030199999,4693808.09958630,3880,37.34659000,2302354.34191890,0
1018,1636030200000,61655.99000000,61740.26000000,61650.00000000,61732.49000000,86.79369000,1636030499999,5354643.20191150,4181,44.86984000,2768287.79533430,0
1019,1636030500000,61732.49000000,61875.43000000,61700.01000000,61865.06000000,142.06459000,1636030799999,8780035.35142700,5358,78.25586000,4836042.44736150,0
1020,1636030800000,61865.06000000,61892.44000000,61828.00000000,61849.96000000,95.11501000,1636031099999,5883566.37375130,4243,52.05840000,3220288.16694490,0
1021,1636031100000,61849.97000000,61986.37000000,61841.15000000,61919.99000000,261.67264000,1636031399999,16202416.08980740,5935,175.33743000,10855485.74845890,0
1022,1636031400000,61920.00000000,61949.67000000,61865.59000000,61926.20000000,104.69178000,1636031699999,6481132.87471580,4102,51.26190000,3173286.16791380,0
1023,1636031700000,61926.21000000,61940.99000000,61726.53000000,61734.35000000,123.63781000,1636031999999,7647242.16643860,4008,34.01057000,2102940.67364840,0
1024,1636032000000,61734.36000000,61793.72000000,61690.00000000,61752.44000000,121.48570000,1636032299999,7500564.34251430,4138,61.42786000,3792725.60434060,0
1025,1636032300000,61752.43000000,61916.92000000,61662.68000000,61887.96000000,213.95573000,1636032599999,13220350.15406320,6144,135.20755000,8353903.35468640,0
1026,1636032600000,61887.96000000,61905.87000000,61686.81000000,61757.10000000,90.31787000,1636032899999,5579015.86570930,4255,38.24214000,2361806.43715010,0
1027,1636032900000,61757.10000000,61836.71000000,61712.09000000,61766.44000000,104.29113000,1636033199999,6442507.00711470,3691,53.17461000,3285134.63683050,0
1028,1636033200000,61766.44000000,61771.81000000,61544.29000000,61727.16000000,249.72092000,1636033499999,15400778.10467550,6723,109.34807000,6743328.08021030,0
1029,1636033500000,61727.16000000,61850.00000000,61619.24000000,61777.58000000,286.91611000,1636033799999,17715081.46812500,6719,124.90199000,7711406.98580480,0
1030,1636033800000,61777.58000000,62097.67000000,61700.50000000,62051.01000000,296.99750000,1636034099999,18405439.82897310,9632,164.94504000,10220959.87870500,0
1031,1636034100000,62051.01000000,62194.00000000,62051.01000000,62092.01000000,201.83542000,1636034399999,12537848.57226890,8820,97.08386000,6030907.43783650,0
1032,1636034400000,62092.00000000,62280.40000000,62085.67000000,62247.21000000,212.67561000,1636034699999,13231765.18126780,9809,108.52309000,6751389.28014970,0
1033,1636034700000,62247.21000000,62333.33000000,62204.15000000,62295.01000000,246.18895000,1636034999999,15332578.37135530,8473,143.54503000,8939886.16567750,0
1034,1636035000000,62295.00000000,62370.00000000,62239.39000000,62340.55000000,137.42215000,1636035299999,8563424.10459190,7639,67.07215000,4179495.14217340,0
1035,1636035300000,62340.54000000,62340.55000000,62200.00000000,62203.98000000,168.29058000,1636035599999,10481188.81336900,7178,75.50337000,4702032.34836890,0
1036,1636035600000,62203.98000000,62204.99000000,62040.45000000,62069.99000000,132.92892000,1636035899999,8256821.75566750,6432,60.06199000,3730479.19163680,0
1037,1636035900000,62070.00000000,62082.01000000,61973.25000000,61986.64000000,105.32583000,1636036199999,6532719.06461040,5462,54.50177000,3380421.53723590,0
1038,1636036200000,61986.64000000,62056.31000000,61986.63000000,62004.53000000,96.36352000,1636036499999,5976262.13571360,4854,47.50001000,2945892.74608590,0
1039,1636036500000,62004.54000000,62071.99000000,61980.71000000,62070.69000000,101.63720000,1636036799999,6302605.06567210,5310,51.01469000,3163632.73145890,0
1040,1636036800000,62070.68000000,62089.53000000,61938.00000000,61938.21000000,93.47334000,1636037099999,5796580.07124080,5232,47.32210000,2934450.96877690,0
1041,1636037100000,61938.21000000,61997.66000000,61919.75000000,61994.44000000,62.75055000,1636037399999,3887417.54752930,4457,34.36067000,2128570.03152600,0
1042,1636037400000,61994.44000000,61996.42000000,61866.85000000,61883.49000000,79.57533000,1636037699999,4927183.89739590,4780,39.50015000,2445690.45113870,0
1043,1636037700000,61883.49000000,61883.50000000,61646.52000000,61757.95000000,176.50495000,1636037999999,10899278.74763310,7875,84.95569000,5246126.17938360,0
1044,1636038000000,61757.96000000,61821.19000000,61671.61000000,61689.66000000,141.93715000,1636038299999,8762403.71008080,5936,69.13043000,4267537.98782360,0
1045,1636038300000,61689.66000000,61710.96000000,61300.00000000,61300.99000000,354.46909000,1636038599999,21802749.73319820,11502,138.38184000,8512405.86268400,0
1046,1636038600000,61301.00000000,61505.99000000,61123.15000000,61171.02000000,544.46125000,1636038899999,33370046.92523300,17993,233.92629000,14337767.79916350,0
1047,1636038900000,61171.02000000,61252.91000000,60950.00000000,61040.78000000,811.06920000,1636039199999,49504050.68958910,23225,318.89893000,19468357.29818130,0
1048,1636039200000,61040.78000000,61040.78000000,60775.00000000,60956.31000000,553.35599000,1636039499999,33695959.91963040,18220,265.46770000,16167637.08995530,0
1049,1636039500000,60956.31000000,61203.70000000,60920.00000000,61203.70000000,267.73474000,1636039799999,16344965.33663240,10306,152.84984000,9331490.15724410,0
1050,1636039800000,61203.70000000,61359.52000000,61073.16000000,61162.43000000,218.41576000,1636040099999,13373535.66515590,9677,108.53776000,6647902.92271320,0
1051,1636040100000,61162.42000000,61323.43000000,61119.78000000,61304.91000000,126.69524000,1636040399999,7753473.31641140,5988,72.40900000,4431398.01412210,0
1052,1636040400000,61304.92000000,61322.21000000,61187.14000000,61229.63000000,137.29595000,1636040699999,8412224.39669070,5528,73.16998000,4483022.71507350,0
1053,1636040700000,61229.63000000,61244.09000000,60973.76000000,60973.76000000,176.68975000,1636040999999,10797933.21367340,6558,67.58074000,4130474.01393160,0
1054,1636041000000,60973.77000000,61100.00000000,60922.26000000,60935.66000000,281.74473000,1636041299999,17182234.62769390,7699,149.49161000,9116814.71807330,0
1055,1636041300000,60935.66000000,61090.00000000,60928.30000000,61035.01000000,150.20003000,1636041599999,9166378.56186140,5723,74.36228000,4537759.25464730,0
1056,1636041600000,61035.01000000,61175.46000000,60932.96000000,60941.75000000,299.38426000,1636041899999,18265366.94876870,8305,131.75984000,8039377.71650520,0
1057,1636041900000,60941.75000000,60999.98000000,60819.14000000,60970.19000000,246.51402000,1636042199999,15015434.71959990,10137,125.07493000,7618053.01548970,0
1058,1636042200000,60970.20000000,61285.27000000,60953.00000000,61244.19000000,375.18019000,1636042499999,22952105.15098720,9482,236.19139000,14449964.32270150,0
1059,1636042500000,61244.19000000,61306.60000000,61125.40000000,61230.08000000,196.96912000,1636042799999,12058116.67396390,6589,78.80050000,4824294.32001960,0
1060,1636042800000,61230.07000000,61245.09000000,61111.48000000,61115.50000000,78.93681000,1636043099999,4830023.10304530,4061,35.83024000,2192312.91456910,0
1061,1636043100000,61115.50000000,61200.25000000,61044.91000000,61171.63000000,127.39287000,1636043399999,7787128.69502500,5151,59.70191000,3649029.00150740,0
1062,1636043400000,61171.63000000,61171.63000000,60962.12000000,61015.90000000,137.80961000,1636043699999,8411326.01273590,6162,65.62423000,4005361.33769870,0
1063,1636043700000,61015.90000000,61053.26000000,60862.70000000,60994.24000000,304.89602000,1636043999999,18582696.38369110,8548,166.37143000,10139567.11324550,0
1064,1636044000000,60994.23000000,61071.32000000,60941.00000000,61059.92000000,114.51489000,1636044299999,6984931.60659690,5437,64.71403000,3947302.12160860,0
1065,1636044300000,61059.92000000,61183.37000000,61048.98000000,61168.84000000,107.16390000,1636044599999,6552766.18013460,4896,65.06223000,3978264.68016410,0
1066,1636044600000,61168.85000000,61200.00000000,61092.59000000,61189.99000000,115.69638000,1636044899999,7076381.69946380,4634,72.57726000,4439103.64100810,0
1067,1636044900000,61189.99000000,61220.85000000,61082.59000000,61166.04000000,98.47677000,1636045199999,6024106.66889610,4325,50.50992000,3089972.86787630,0
1068,1636045200000,61166.03000000,61250.00000000,61117.01000000,61209.61000000,131.42626000,1636045499999,8042518.45390520,4505,83.20296000,5091736.15070040,0
1069,1636045500000,61209.61000000,61258.12000000,61137.19000000,61185.42000000,86.24694000,1636045799999,5276508.33862070,4564,38.90840000,2380358.16830000,0
1070,1636045800000,61186.96000000,61252.98000000,61110.45000000,61130.78000000,90.39066000,1636046099999,5529116.14504490,4165,30.10971000,1841633.20898690,0
1071,1636046100000,61130.79000000,61162.20000000,61025.62000000,61101.52000000,67.54767000,1636046399999,4126207.74262000,4004,29.95308000,1829774.76996280,0
1072,1636046400000,61101.53000000,61179.40000000,60963.51000000,61010.99000000,99.44857000,1636046699999,6071870.10111860,4391,38.62397000,2358548.82208550,0
1073,1636046700000,61010.98000000,61021.41000000,60900.10000000,60913.98000000,102.17534000,1636046999999,6228162.69272110,4714,39.72319000,2421267.34411810,0
1074,1636047000000,60913.98000000,60996.69000000,60852.30000000,60888.11000000,168.14724000,1636047299999,10244288.27609320,5335,87.31182000,5319379.80798140,0
1075,1636047300000,60888.11000000,61114.26000000,60738.65000000,61050.00000000,217.36117000,1636047599999,13236434.41761810,8582,82.47149000,5024646.70412030,0
1076,1636047600000,61050.00000000,61081.37000000,60927.00000000,60961.01000000,81.33573000,1636047899999,4961475.81099900,4499,43.96377000,2681759.10743340,0
1077,1636047900000,60961.00000000,61028.50000000,60872.53000000,60949.99000000,118.85603000,1636048199999,7242814.15706300,5724,55.58321000,3387535.28808290,0
1078,1636048200000,60950.00000000,61062.48000000,60895.90000000,60904.64000000,160.73903000,1636048499999,9801942.25243280,5669,72.86890000,4443659.72489180,0
1079,1636048500000,60904.64000000,60965.14000000,60834.77000000,60864.78000000,134.70408000,1636048799999,8202266.64182670,5522,72.45749000,4412385.47446620,0
1080,1636048800000,60864.78000000,60892.33000000,60723.00000000,60739.92000000,220.80280000,1636049099999,13421679.61099940,8049,98.26915000,5972647.56651050,0
1081,1636049100000,60739.92000000,60996.99000000,60723.00000000,60976.52000000,116.55083000,1636049399999,7088896.49070580,5955,67.85860000,4127153.45514210,0
1082,1636049400000,60976.51000000,61200.00000000,60970.64000000,61075.61000000,154.86993000,1636049699999,9465253.54335050,6676,86.00074000,5256236.11693480,0
1083,1636049700000,61075.61000000,61290.00000000,61060.65000000,61272.67000000,155.88166000,1636049999999,9538209.27952160,5553,83.16304000,5088637.12437140,0
1084,1636050000000,61272.67000000,61376.02000000,61223.00000000,61227.26000000,141.47007000,1636050299999,8669267.91512490,5640,75.71607000,4640039.71723840,0
1085,1636050300000,61227.25000000,61307.58000000,61174.60000000,61307.57000000,121.32198000,1636050599999,7428992.01715460,4271,50.32189000,3081212.99689130,0
1086,1636050600000,61307.58000000,61307.58000000,61207.38000000,61242.30000000,121.59932000,1636050899999,7448951.97406150,3931,32.96022000,2018684.69782510,0
1087,1636050900000,61242.29000000,61280.04000000,61201.65000000,61250.60000000,63.55871000,1636051199999,3891816.68653350,3327,28.94558000,1772443.03184290,0
1088,1636051200000,61250.60000000,61270.56000000,61178.66000000,61191.33000000,112.03885000,1636051499999,6859523.62881040,4069,48.17060000,2949126.43018410,0
1089,1636051500000,61191.33000000,61234.79000000,61126.54000000,61126.55000000,92.01195000,1636051799999,5630109.04649540,4349,53.91752000,3299003.96021580,0
1090,1636051800000,61126.55000000,61180.93000000,60968.27000000,61003.33000000,88.12594000,1636052099999,5382202.22477130,4524,43.60100000,2663068.14208910,0
1091,1636052100000,61003.32000000,61015.92000000,60730.00000000,60739.25000000,149.07673000,1636052399999,9075250.67360620,5933,68.26814000,4156005.44268340,0
1092,1636052400000,60732.34000000,60921.62000000,60677.01000000,60887.00000000,167.08817000,1636052699999,10160468.76438960,6766,91.13724000,5542114.70287190,0
1093,1636052700000,60887.00000000,60944.11000000,60805.91000000,60840.91000000,104.49561000,1636052999999,6362410.75387190,4301,55.88042000,3402101.60303770,0
1094,1636053000000,60840.92000000,60992.34000000,60840.91000000,60970.65000000,92.40718000,1636053299999,5631073.71998640,4826,50.32162000,3066623.17564580,0
1095,1636053300000,60970.65000000,61147.48000000,60913.90000000,61088.99000000,159.44920000,1636053599999,9732759.06650380,5115,90.01399000,5494391.01515660,0
1096,1636053600000,61088.99000000,61092.23000000,60935.34000000,61059.55000000,96.79743000,1636053899999,5908888.93121790,4136,49.45060000,3018791.63049480,0
1097,1636053900000,61054.93000000,61099.35000000,61006.26000000,61056.97000000,75.85479000,1636054199999,4631750.31270100,4086,40.67536000,2483762.99961140,0
1098,1636054200000,61056.96000000,61223.68000000,61045.57000000,61223.68000000,77.68030000,1636054499999,4750560.20148330,4137,42.09095000,2574050.62287160,0
1099,1636054500000,61223.68000000,61249.99000000,61191.12000000,61231.43000000,105.20539000,1636054799999,6440266.53777390,3719,47.53839000,2910078.73987010,0
1100,1636054800000,61231.43000000,61237.39000000,61120.01000000,61169.33000000,86.29186000,1636055099999,5279773.78768510,3358,31.26570000,1912865.80499200,0
1101,1636055100000,61169.33000000,61207.99000000,61136.26000000,61198.05000000,55.66097000,1636055399999,3405857.55026900,2949,23.80650000,1456639.24943480,0
1102,1636055400000,61198.04000000,61285.71000000,61170.26000000,61250.24000000,73.25241000,1636055699999,4484425.93537340,3526,39.95739000,2446201.72825350,0
1103,1636055700000,61248.87000000,61259.53000000,61175.00000000,61249.34000000,77.49379000,1636055999999,4743504.88823680,3517,32.82547000,2009406.47829720,0
1104,1636056000000,61249.33000000,61249.34000000,61063.51000000,61076.59000000,82.67100000,1636056299999,5054793.20949340,4137,32.42120000,1982166.08551890,0
1105,1636056300000,61076.59000000,61145.90000000,61071.06000000,61099.99000000,60.62362000,1636056599999,3704387.69802880,2960,26.53207000,1621210.63034960,0
1106,1636056600000,61099.99000000,61155.41000000,61062.66000000,61089.04000000,60.19969000,1636056899999,3678037.54311450,3194,26.14461000,1597269.49184810,0
1107,1636056900000,61089.04000000,61374.03000000,61087.05000000,61343.86000000,91.34502000,1636057199999,5595256.68872620,4268,53.96752000,3305855.25149520,0
1108,1636057200000,61343.86000000,61530.27000000,61317.28000000,61440.00000000,189.13224000,1636057499999,11622052.14545550,6008,107.95233000,6633430.08447280,0
1109,1636057500000,61440.00000000,61519.12000000,61377.20000000,61408.98000000,78.28817000,1636057799999,4808787.47374460,3721,41.41104000,2543641.42670520,0
1110,1636057800000,61408.97000000,61408.98000000,61325.11000000,61354.10000000,73.28835000,1636058099999,4497083.16727930,3506,37.16874000,2280704.48903940,0
1111,1636058100000,61354.10000000,61373.21000000,61272.53000000,61307.68000000,85.65771000,1636058399999,5253715.96823380,3759,44.45201000,2726650.96831980,0
1112,1636058400000,61307.67000000,61307.68000000,61228.47000000,61274.73000000,52.13350000,1636058699999,3193803.57039530,3119,23.48648000,1438774.87809380,0
1113,1636058700000,61274.73000000,61326.53000000,61217.76000000,61274.29000000,72.81911000,1636058999999,4461849.78084280,3376,37.55667000,2301059.88736920,0
1114,1636059000000,61274.29000000,61300.00000000,61218.28000000,61293.26000000,83.37341000,1636059299999,5107523.19851950,3736,49.85663000,3054361.04567100,0
1115,1636059300000,61293.25000000,61355.65000000,61252.31000000,61319.54000000,63.16811000,1636059599999,3873275.10232880,3674,35.49468000,2176305.50918950,0
1116,1636059600000,61319.54000000,61379.97000000,61313.02000000,61359.54000000,47.26327000,1636059899999,2899607.60320660,3168,28.59741000,1754534.24764920,0
1117,1636059900000,61359.55000000,61406.15000000,61237.37000000,61249.41000000,76.64775000,1636060199999,4702282.29824540,3723,34.52589000,2118170.38957790,0
1118,1636060200000,61250.01000000,61279.99000000,61135.55000000,61171.41000000,94.37081000,1636060499999,5778174.06614580,4365,44.44616000,2721343.24697840,0
1119,1636060500000,61171.40000000,61320.05000000,61165.07000000,61203.57000000,62.42868000,1636060799999,3824749.08026280,3899,30.24212000,1852782.71154340,0
1120,1636060800000,61203.56000000,61312.42000000,61203.56000000,61279.13000000,37.77827000,1636061099999,2314268.25370700,3210,18.44058000,1129574.78435770,0
1121,1636061100000,61279.14000000,61385.14000000,61250.00000000,61380.26000000,52.21734000,1636061399999,3202895.37413950,3265,30.93443000,1897572.85303060,0
1122,1636061400000,61380.26000000,61448.99000000,61380.24000000,61435.92000000,36.35753000,1636061699999,2233042.00065210,2930,20.21319000,1241420.99442890,0
1123,1636061700000,61435.92000000,61445.58000000,61339.59000000,61346.88000000,46.23576000,1636061999999,2838570.19174700,3116,21.63847000,1328444.74198170,0
1124,1636062000000,61346.88000000,61389.75000000,61308.12000000,61335.48000000,64.58417000,1636062299999,3962411.29524500,3558,32.68460000,2005229.68835310,0
1125,1636062300000,61339.34000000,61392.93000000,61311.11000000,61374.92000000,62.40607000,1636062599999,3828699.17639850,3449,25.14960000,1542956.67594200,0
1126,1636062600000,61374.92000000,61444.44000000,61366.26000000,61376.14000000,63.69465000,1636062899999,3910181.82925690,3127,30.36387000,1863948.29252170,0
1127,1636062900000,61376.14000000,61399.99000000,61333.35000000,61347.93000000,43.29832000,1636063199999,2657171.94946100,2518,19.92590000,1222850.62741590,0
1128,1636063200000,61347.94000000,61380.00000000,61300.00000000,61304.72000000,64.50679000,1636063499999,3956831.70624820,3302,25.76649000,1580504.16297200,0
1129,1636063500000,61304.73000000,61335.88000000,61000.00000000,61087.59000000,208.98248000,1636063799999,12779336.16562610,6417,81.99175000,5015495.75262010,0
1130,1636063800000,61087.59000000,61170.50000000,61000.00000000,61169.50000000,67.87510000,1636064099999,4146088.34055540,3749,29.54974000,1804984.87897730,0
1131,1636064100000,61169.50000000,61275.29000000,61141.79000000,61249.61000000,80.33182000,1636064399999,4917431.96406850,2965,38.21237000,2338792.08017690,0
1132,1636064400000,61249.61000000,61262.47000000,61200.00000000,61219.27000000,57.88687000,1636064699999,3544485.34779620,3025,26.32767000,1612045.65575210,0
1133,1636064700000,61219.26000000,61300.00000000,61200.40000000,61290.05000000,52.31538000,1636064999999,3205100.13515590,2857,27.26629000,1670559.03413980,0
1134,1636065000000,61290.05000000,61361.58000000,61290.04000000,61340.72000000,59.26946000,1636065299999,3634836.56820320,2890,23.17129000,1420962.30400620,0
1135,1636065300000,61340.72000000,61345.07000000,61250.52000000,61250.53000000,56.74803000,1636065599999,3479046.89500600,2719,25.20290000,1545027.92130850,0
1136,1636065600000,61250.52000000,61294.40000000,61230.00000000,61255.84000000,49.47797000,1636065899999,3031250.96453450,2718,23.87159000,1462473.71036040,0
1137,1636065900000,61255.84000000,61280.26000000,61183.00000000,61187.20000000,53.62373000,1636066199999,3283141.98486690,2754,21.95904000,1344474.74397310,0
1138,1636066200000,61187.20000000,61207.16000000,61150.78000000,61155.00000000,52.52149000,1636066499999,3213286.87848520,2658,29.08985000,1779678.31019890,0
1139,1636066500000,61155.00000000,61207.18000000,61112.29000000,61147.00000000,70.89599000,1636066799999,4335246.40208860,2887,33.82423000,2068251.27514910,0
1140,1636066800000,61139.33000000,61187.00000000,61083.86000000,61124.37000000,49.97795000,1636067099999,3055250.57514140,2882,27.57182000,1685532.42046660,0
1141,1636067100000,61124.37000000,61221.71000000,61112.64000000,61218.03000000,69.50995000,1636067399999,4251418.02011620,3078,41.60834000,2544790.95128580,0
1142,1636067400000,61218.02000000,61286.11000000,61218.02000000,61273.14000000,60.00340000,1636067699999,3675433.52185540,2858,26.70671000,1635815.43577070,0
1143,1636067700000,61273.13000000,61499.98000000,61240.63000000,61458.32000000,268.03317000,1636067999999,16449858.45298130,6406,121.45470000,7455759.01913460,0
